ID,answer
RD_E_J_20230315,599.0663452148438
RD_E_J_20230316,599.0663452148438
RD_E_J_20230317,599.0663452148438
RD_E_J_20230318,599.0663452148438
RD_E_J_20230319,599.0663452148438
RD_E_J_20230320,599.0663452148438
RD_E_J_20230321,599.0663452148438
RD_E_J_20230322,599.0663452148438
RD_E_J_20230323,599.0663452148438
RD_E_J_20230324,599.0663452148438
RD_E_J_20230325,599.0663452148438
RD_E_J_20230326,599.0663452148438
RD_E_J_20230327,599.0663452148438
RD_E_J_20230328,599.0663452148438
RD_E_J_20230329,599.0663452148438
RD_E_J_20230330,599.0663452148438
RD_E_J_20230331,599.0663452148438
RD_E_S_20230304,674.0989379882812
RD_E_S_20230305,674.0989379882812
RD_E_S_20230306,674.0989379882812
RD_E_S_20230307,674.0989379882812
RD_E_S_20230308,674.0989379882812
RD_E_S_20230309,674.0989379882812
RD_E_S_20230310,674.0989379882812
RD_E_S_20230311,674.0989379882812
RD_E_S_20230312,674.0989379882812
RD_E_S_20230313,674.0989379882812
RD_E_S_20230314,674.0989379882812
RD_E_S_20230315,674.0989379882812
RD_E_S_20230316,674.0989379882812
RD_E_S_20230317,674.0989379882812
RD_E_S_20230318,674.0989379882812
RD_E_S_20230319,674.0989379882812
RD_E_S_20230320,674.0989379882812
RD_E_S_20230321,674.0989379882812
RD_E_S_20230322,674.0989379882812
RD_E_S_20230323,674.0989379882812
RD_E_S_20230324,674.0989379882812
RD_E_S_20230325,674.0989379882812
RD_E_S_20230326,674.0989379882812
RD_E_S_20230327,674.0989379882812
RD_E_S_20230328,674.0989379882812
RD_E_S_20230329,674.0989379882812
RD_E_S_20230330,674.0989379882812
RD_E_S_20230331,674.0989379882812
BC_A_J_20230304,2859.467041015625
BC_A_J_20230305,2859.467041015625
BC_A_J_20230306,2859.467041015625
BC_A_J_20230307,2859.467041015625
BC_A_J_20230308,2859.467041015625
BC_A_J_20230309,2859.467041015625
BC_A_J_20230310,2859.467041015625
BC_A_J_20230311,2859.467041015625
BC_A_J_20230312,2859.467041015625
BC_A_J_20230313,2859.467041015625
BC_A_J_20230314,2859.467041015625
BC_A_J_20230315,2859.467041015625
BC_A_J_20230316,2859.467041015625
BC_A_J_20230317,2859.467041015625
BC_A_J_20230318,2859.467041015625
BC_A_J_20230319,2859.467041015625
BC_A_J_20230320,2859.467041015625
BC_A_J_20230321,2859.467041015625
BC_A_J_20230322,2859.467041015625
BC_A_J_20230323,2859.467041015625
BC_A_J_20230324,2859.467041015625
BC_A_J_20230325,2859.467041015625
BC_A_J_20230326,2859.467041015625
BC_A_J_20230327,2859.467041015625
BC_A_J_20230328,2859.467041015625
BC_A_J_20230329,2859.467041015625
BC_A_J_20230330,2859.467041015625
BC_A_J_20230331,2859.467041015625
BC_A_S_20230304,2818.59033203125
BC_A_S_20230305,2818.59033203125
BC_A_S_20230306,2818.59033203125
BC_A_S_20230307,2818.59033203125
BC_A_S_20230308,2818.59033203125
BC_A_S_20230309,2818.59033203125
BC_A_S_20230310,2818.59033203125
BC_A_S_20230311,2818.59033203125
BC_A_S_20230312,2818.59033203125
BC_A_S_20230313,2818.59033203125
BC_A_S_20230314,2818.59033203125
BC_A_S_20230315,2818.59033203125
BC_A_S_20230316,2818.59033203125
BC_A_S_20230317,2818.59033203125
BC_A_S_20230318,2818.59033203125
BC_A_S_20230319,2818.59033203125
BC_A_S_20230320,2818.59033203125
BC_A_S_20230321,2818.59033203125
BC_A_S_20230322,2818.59033203125
BC_A_S_20230323,2818.59033203125
BC_A_S_20230324,2818.59033203125
BC_A_S_20230325,2818.59033203125
BC_A_S_20230326,2818.59033203125
BC_A_S_20230327,2818.59033203125
BC_A_S_20230328,2818.59033203125
BC_A_S_20230329,2818.59033203125
BC_A_S_20230330,2818.59033203125
BC_A_S_20230331,2818.59033203125
BC_B_J_20230304,2702.018798828125
BC_B_J_20230305,2702.018798828125
BC_B_J_20230306,2702.018798828125
BC_B_J_20230307,2702.018798828125
BC_B_J_20230308,2702.018798828125
BC_B_J_20230309,2702.018798828125
BC_B_J_20230310,2702.018798828125
BC_B_J_20230311,2702.018798828125
BC_B_J_20230312,2702.018798828125
BC_B_J_20230313,2702.018798828125
BC_B_J_20230314,2702.018798828125
BC_B_J_20230315,2702.018798828125
BC_B_J_20230316,2702.018798828125
BC_B_J_20230317,2702.018798828125
BC_B_J_20230318,2702.018798828125
BC_B_J_20230319,2702.018798828125
BC_B_J_20230320,2702.018798828125
BC_B_J_20230321,2702.018798828125
BC_B_J_20230322,2702.018798828125
BC_B_J_20230323,2702.018798828125
BC_B_J_20230324,2702.018798828125
BC_B_J_20230325,2702.018798828125
BC_B_J_20230326,2702.018798828125
BC_B_J_20230327,2702.018798828125
BC_B_J_20230328,2702.018798828125
BC_B_J_20230329,2702.018798828125
BC_B_J_20230330,2702.018798828125
BC_B_J_20230331,2702.018798828125
BC_B_S_20230304,2617.55029296875
BC_B_S_20230305,2617.55029296875
BC_B_S_20230306,2617.55029296875
BC_B_S_20230307,2617.55029296875
BC_B_S_20230308,2617.55029296875
BC_B_S_20230309,2617.55029296875
BC_B_S_20230310,2617.55029296875
BC_B_S_20230311,2617.55029296875
BC_B_S_20230312,2617.55029296875
BC_B_S_20230313,2617.55029296875
BC_B_S_20230314,2617.55029296875
BC_B_S_20230315,2617.55029296875
BC_B_S_20230316,2617.55029296875
BC_B_S_20230317,2617.55029296875
BC_B_S_20230318,2617.55029296875
BC_B_S_20230319,2617.55029296875
BC_B_S_20230320,2617.55029296875
BC_B_S_20230321,2617.55029296875
BC_B_S_20230322,2617.55029296875
BC_B_S_20230323,2617.55029296875
BC_B_S_20230324,2617.55029296875
BC_B_S_20230325,2617.55029296875
BC_B_S_20230326,2617.55029296875
BC_B_S_20230327,2617.55029296875
BC_B_S_20230328,2617.55029296875
BC_B_S_20230329,2617.55029296875
BC_B_S_20230330,2617.55029296875
BC_B_S_20230331,2617.55029296875
BC_C_J_20230304,2727.218505859375
BC_C_J_20230305,2727.218505859375
BC_C_J_20230306,2727.218505859375
BC_C_J_20230307,2727.218505859375
BC_C_J_20230308,2727.218505859375
BC_C_J_20230309,2727.218505859375
BC_C_J_20230310,2727.218505859375
BC_C_J_20230311,2727.218505859375
BC_C_J_20230312,2727.218505859375
BC_C_J_20230313,2727.218505859375
BC_C_J_20230314,2727.218505859375
BC_C_J_20230315,2727.218505859375
BC_C_J_20230316,2727.218505859375
BC_C_J_20230317,2727.218505859375
BC_C_J_20230318,2727.218505859375
BC_C_J_20230319,2727.218505859375
BC_C_J_20230320,2727.218505859375
BC_C_J_20230321,2727.218505859375
BC_C_J_20230322,2727.218505859375
BC_C_J_20230323,2727.218505859375
BC_C_J_20230324,2727.218505859375
BC_C_J_20230325,2727.218505859375
BC_C_J_20230326,2727.218505859375
BC_C_J_20230327,2727.218505859375
BC_C_J_20230328,2727.218505859375
BC_C_J_20230329,2727.218505859375
BC_C_J_20230330,2727.218505859375
BC_C_J_20230331,2727.218505859375
BC_C_S_20230304,2671.08544921875
BC_C_S_20230305,2671.08544921875
BC_C_S_20230306,2671.08544921875
BC_C_S_20230307,2671.08544921875
BC_C_S_20230308,2671.08544921875
BC_C_S_20230309,2671.08544921875
BC_C_S_20230310,2671.08544921875
BC_C_S_20230311,2671.08544921875
BC_C_S_20230312,2671.08544921875
BC_C_S_20230313,2671.08544921875
BC_C_S_20230314,2671.08544921875
BC_C_S_20230315,2671.08544921875
BC_C_S_20230316,2671.08544921875
BC_C_S_20230317,2671.08544921875
BC_C_S_20230318,2671.08544921875
BC_C_S_20230319,2671.08544921875
BC_C_S_20230320,2671.08544921875
BC_C_S_20230321,2671.08544921875
BC_C_S_20230322,2671.08544921875
BC_C_S_20230323,2671.08544921875
BC_C_S_20230324,2671.08544921875
BC_C_S_20230325,2671.08544921875
BC_C_S_20230326,2671.08544921875
BC_C_S_20230327,2671.08544921875
BC_C_S_20230328,2671.08544921875
BC_C_S_20230329,2671.08544921875
BC_C_S_20230330,2671.08544921875
BC_C_S_20230331,2671.08544921875
BC_D_J_20230304,2845.994384765625
BC_D_J_20230305,2845.994384765625
BC_D_J_20230306,2845.994384765625
BC_D_J_20230307,2845.994384765625
BC_D_J_20230308,2845.994384765625
BC_D_J_20230309,2845.994384765625
BC_D_J_20230310,2845.994384765625
BC_D_J_20230311,2845.994384765625
BC_D_J_20230312,2845.994384765625
BC_D_J_20230313,2845.994384765625
BC_D_J_20230314,2845.994384765625
BC_D_J_20230315,2845.994384765625
BC_D_J_20230316,2845.994384765625
BC_D_J_20230317,2845.994384765625
BC_D_J_20230318,2845.994384765625
BC_D_J_20230319,2845.994384765625
BC_D_J_20230320,2845.994384765625
BC_D_J_20230321,2845.994384765625
BC_D_J_20230322,2845.994384765625
BC_D_J_20230323,2845.994384765625
BC_D_J_20230324,2845.994384765625
BC_D_J_20230325,2845.994384765625
BC_D_J_20230326,2845.994384765625
BC_D_J_20230327,2845.994384765625
BC_D_J_20230328,2845.994384765625
BC_D_J_20230329,2845.994384765625
BC_D_J_20230330,2845.994384765625
BC_D_J_20230331,2845.994384765625
BC_E_J_20230304,2892.771484375
BC_E_J_20230305,2892.771484375
BC_E_J_20230306,2892.771484375
BC_E_J_20230307,2892.771484375
BC_E_J_20230308,2892.771484375
BC_E_J_20230309,2892.771484375
BC_E_J_20230310,2892.771484375
BC_E_J_20230311,2892.771484375
BC_E_J_20230312,2892.771484375
BC_E_J_20230313,2892.771484375
BC_E_J_20230314,2892.771484375
BC_E_J_20230315,2892.771484375
BC_E_J_20230316,2892.771484375
BC_E_J_20230317,2892.771484375
BC_E_J_20230318,2892.771484375
BC_E_J_20230319,2892.771484375
BC_E_J_20230320,2892.771484375
BC_E_J_20230321,2892.771484375
BC_E_J_20230322,2892.771484375
BC_E_J_20230323,2892.771484375
BC_E_J_20230324,2892.771484375
BC_E_J_20230325,2892.771484375
BC_E_J_20230326,2892.771484375
BC_E_J_20230327,2892.771484375
BC_E_J_20230328,2892.771484375
BC_E_J_20230329,2892.771484375
BC_E_J_20230330,2892.771484375
BC_E_J_20230331,2892.771484375
BC_E_S_20230304,2903.29345703125
BC_E_S_20230305,2903.29345703125
BC_E_S_20230306,2903.29345703125
BC_E_S_20230307,2903.29345703125
BC_E_S_20230308,2903.29345703125
BC_E_S_20230309,2903.29345703125
BC_E_S_20230310,2903.29345703125
BC_E_S_20230311,2903.29345703125
BC_E_S_20230312,2903.29345703125
BC_E_S_20230313,2903.29345703125
BC_E_S_20230314,2903.29345703125
BC_E_S_20230315,2903.29345703125
BC_E_S_20230316,2903.29345703125
BC_E_S_20230317,2903.29345703125
BC_E_S_20230318,2903.29345703125
BC_E_S_20230319,2903.29345703125
BC_E_S_20230320,2903.29345703125
BC_E_S_20230321,2903.29345703125
BC_E_S_20230322,2903.29345703125
BC_E_S_20230323,2903.29345703125
BC_E_S_20230324,2903.29345703125
BC_E_S_20230325,2903.29345703125
BC_E_S_20230326,2903.29345703125
BC_E_S_20230327,2903.29345703125
BC_E_S_20230328,2903.29345703125
BC_E_S_20230329,2903.29345703125
BC_E_S_20230330,2903.29345703125
BC_E_S_20230331,2903.29345703125
CB_F_J_20230304,637.9506225585938
CB_F_J_20230305,637.9506225585938
CB_F_J_20230306,637.9506225585938
CB_F_J_20230307,637.9506225585938
CB_F_J_20230308,637.9506225585938
CB_F_J_20230309,637.9506225585938
CB_F_J_20230310,637.9506225585938
CB_F_J_20230311,637.9506225585938
CB_F_J_20230312,637.9506225585938
CB_F_J_20230313,637.9506225585938
CB_F_J_20230314,637.9506225585938
CB_F_J_20230315,637.9506225585938
CB_F_J_20230316,637.9506225585938
CB_F_J_20230317,637.9506225585938
CB_F_J_20230318,637.9506225585938
CB_F_J_20230319,637.9506225585938
CB_F_J_20230320,637.9506225585938
CB_F_J_20230321,637.9506225585938
CB_F_J_20230322,637.9506225585938
CB_F_J_20230323,637.9506225585938
CB_F_J_20230324,637.9506225585938
CB_F_J_20230325,637.9506225585938
CB_F_J_20230326,637.9506225585938
CB_F_J_20230327,637.9506225585938
CB_F_J_20230328,637.9506225585938
CB_F_J_20230329,637.9506225585938
CB_F_J_20230330,637.9506225585938
CB_F_J_20230331,637.9506225585938
RD_F_J_20230304,507.3523254394531
RD_F_J_20230305,507.3523254394531
RD_F_J_20230306,507.3523254394531
RD_F_J_20230307,507.3523254394531
RD_F_J_20230308,507.3523254394531
RD_F_J_20230309,507.3523254394531
RD_F_J_20230310,507.3523254394531
RD_F_J_20230311,507.3523254394531
RD_F_J_20230312,507.3523254394531
RD_F_J_20230313,507.3523254394531
RD_F_J_20230314,507.3523254394531
RD_F_J_20230315,507.3523254394531
RD_F_J_20230316,507.3523254394531
RD_F_J_20230317,507.3523254394531
RD_F_J_20230318,507.3523254394531
RD_F_J_20230319,507.3523254394531
RD_F_J_20230320,507.3523254394531
RD_F_J_20230321,507.3523254394531
RD_F_J_20230322,507.3523254394531
RD_F_J_20230323,507.3523254394531
RD_F_J_20230324,507.3523254394531
RD_F_J_20230325,507.3523254394531
RD_F_J_20230326,507.3523254394531
RD_F_J_20230327,507.3523254394531
RD_F_J_20230328,507.3523254394531
RD_F_J_20230329,507.3523254394531
RD_F_J_20230330,507.3523254394531
RD_F_J_20230331,507.3523254394531
